do_surprisal_total,pd_surprisal_total,do_surprisal_mean,pd_surprisal_mean,do_sent,pd_sent,log_odds_total,log_odds_mean,classification,BehavDOpreference,n_params,mpath,revision,seed_name,seed,step
74.83086395263672,75.40779113769531,9.35385799407959,8.378643989562988,Bob took the man wearing the hat the meal,Bob took the meal to the man wearing the hat,0.5769271850585938,-0.9752140045166016,alternating,8.25,14067712,EleutherAI/pythia-14m,step50000,seed6,6,50000
75.38429260253906,78.5496597290039,8.376032829284668,7.854966163635254,Michael took a woman who was from work the meal,Michael took the meal to a woman who was from work,3.1653671264648438,-0.5210666656494141,alternating,15.4,14067712,EleutherAI/pythia-14m,step50000,seed6,6,50000
57.420684814453125,62.543601989746094,11.484137535095215,10.423933982849121,Linda took him the meal,Linda took the meal to him,5.122917175292969,-1.0602035522460938,alternating,25.0,14067712,EleutherAI/pythia-14m,step50000,seed6,6,50000
65.28947448730469,67.4251708984375,10.881579399108887,9.63216781616211,Linda took the man the meal,Linda took the meal to the man,2.1356964111328125,-1.2494115829467773,alternating,16.0,14067712,EleutherAI/pythia-14m,step50000,seed6,6,50000
48.80483627319336,51.744789123535156,9.760967254638672,8.62413215637207,Mary took a man the meal,Mary took the meal to a man,2.939952850341797,-1.1368350982666016,alternating,10.846153846153848,14067712,EleutherAI/pythia-14m,step50000,seed6,6,50000
84.2374267578125,83.9028549194336,9.35971450805664,8.39028549194336,Juan took the woman wearing the hat the blanket,Juan took the blanket to the woman wearing the hat,-0.33457183837890625,-0.9694290161132812,alternating,5.285714285714286,14067712,EleutherAI/pythia-14m,step50000,seed6,6,50000
69.09658813476562,71.884033203125,6.909658908843994,6.534912109375,Mary took a man who was wearing a hat the blanket,Mary took the blanket to a man who was wearing a hat,2.787445068359375,-0.37474679946899414,alternating,3.75,14067712,EleutherAI/pythia-14m,step50000,seed6,6,50000
51.190738677978516,56.19648361206055,10.238147735595703,9.366081237792969,Alice took him the blanket,Alice took the blanket to him,5.005744934082031,-0.8720664978027344,alternating,18.53846153846154,14067712,EleutherAI/pythia-14m,step50000,seed6,6,50000
51.09019470214844,50.282901763916016,10.218039512634277,8.380483627319336,Michael took the woman the blanket,Michael took the blanket to the woman,-0.8072929382324219,-1.8375558853149414,alternating,27.076923076923077,14067712,EleutherAI/pythia-14m,step50000,seed6,6,50000
57.40781021118164,61.45586013793945,9.567968368530273,8.779409408569336,Alice took a woman the blanket,Alice took the blanket to a woman,4.0480499267578125,-0.7885589599609375,alternating,25.0,14067712,EleutherAI/pythia-14m,step50000,seed6,6,50000
71.38430786132812,68.99984741210938,7.138431072235107,6.272713661193848,Michael took the man who was wearing the hat a gift,Michael took a gift to the man who was wearing the hat,-2.38446044921875,-0.8657174110412598,alternating,10.923076923076923,14067712,EleutherAI/pythia-14m,step50000,seed6,6,50000
59.929405212402344,61.7134895324707,7.491175651550293,6.857054233551025,Bob took a man wearing a hat a gift,Bob took a gift to a man wearing a hat,1.7840843200683594,-0.6341214179992676,alternating,9.0,14067712,EleutherAI/pythia-14m,step50000,seed6,6,50000
53.45450210571289,53.05201721191406,10.690900802612305,8.842002868652344,Linda took him a gift,Linda took a gift to him,-0.4024848937988281,-1.848897933959961,alternating,43.1,14067712,EleutherAI/pythia-14m,step50000,seed6,6,50000
47.95930099487305,43.78189468383789,9.5918607711792,7.296982765197754,Bob took the woman a gift,Bob took a gift to the woman,-4.177406311035156,-2.2948780059814453,alternating,41.09090909090909,14067712,EleutherAI/pythia-14m,step50000,seed6,6,50000
60.248294830322266,56.51529312133789,10.041382789611816,8.073614120483398,Juan took a woman a gift,Juan took a gift to a woman,-3.733001708984375,-1.967768669128418,alternating,20.8,14067712,EleutherAI/pythia-14m,step50000,seed6,6,50000
66.68107604980469,67.39566802978516,9.52586841583252,8.424458503723145,Bob took the woman from work a cake,Bob took a cake to the woman from work,0.7145919799804688,-1.101409912109375,alternating,15.636363636363637,14067712,EleutherAI/pythia-14m,step50000,seed6,6,50000
61.60475540161133,64.62261199951172,7.700594425201416,7.180290222167969,Michael took a woman wearing a hat a cake,Michael took a cake to a woman wearing a hat,3.0178565979003906,-0.5203042030334473,alternating,9.666666666666666,14067712,EleutherAI/pythia-14m,step50000,seed6,6,50000
39.25651931762695,40.72486114501953,9.814129829406738,8.144972801208496,John took her a cake,John took a cake to her,1.4683418273925781,-1.6691570281982422,alternating,75.88888888888889,14067712,EleutherAI/pythia-14m,step50000,seed6,6,50000
61.64109802246094,58.415889739990234,10.273516654968262,8.34512710571289,Alice took the woman a cake,Alice took a cake to the woman,-3.225208282470703,-1.928389549255371,alternating,27.6,14067712,EleutherAI/pythia-14m,step50000,seed6,6,50000
56.314476013183594,56.93090057373047,9.385746002197266,8.132986068725586,Alice took a woman a cake,Alice took a cake to a woman,0.616424560546875,-1.2527599334716797,alternating,38.857142857142854,14067712,EleutherAI/pythia-14m,step50000,seed6,6,50000
59.98383331298828,63.032806396484375,8.569119453430176,7.879100799560547,Bob took the man wearing the hat something,Bob took something to the man wearing the hat,3.0489730834960938,-0.6900186538696289,alternating,8.777777777777779,14067712,EleutherAI/pythia-14m,step50000,seed6,6,50000
66.33084106445312,75.46971893310547,8.29135513305664,8.38552474975586,Juan took a woman wearing a hat something,Juan took something to a woman wearing a hat,9.138877868652344,0.09416961669921875,alternating,6.333333333333333,14067712,EleutherAI/pythia-14m,step50000,seed6,6,50000
46.891536712646484,51.323081970214844,11.722884178161621,10.264616966247559,Linda took him something,Linda took something to him,4.431545257568359,-1.4582672119140625,alternating,25.7,14067712,EleutherAI/pythia-14m,step50000,seed6,6,50000
42.19587326049805,41.819332122802734,10.548968315124512,8.363866806030273,Michael took the woman something,Michael took something to the woman,-0.3765411376953125,-2.1851015090942383,alternating,15.7,14067712,EleutherAI/pythia-14m,step50000,seed6,6,50000
40.959190368652344,42.61050796508789,10.239797592163086,8.522101402282715,Mary took a woman something,Mary took something to a woman,1.6513175964355469,-1.717696189880371,alternating,26.181818181818183,14067712,EleutherAI/pythia-14m,step50000,seed6,6,50000
65.01739501953125,62.17312240600586,9.288199424743652,7.771640300750732,Mary told the man from work the news,Mary told the news to the man from work,-2.8442726135253906,-1.51655912399292,alternating,65.875,14067712,EleutherAI/pythia-14m,step50000,seed6,6,50000
86.86041259765625,86.634033203125,8.686041831970215,7.875821590423584,Linda told a woman who was from work the news,Linda told the news to a woman who was from work,-0.22637939453125,-0.8102202415466309,alternating,28.545454545454547,14067712,EleutherAI/pythia-14m,step50000,seed6,6,50000
48.2935905456543,52.38448715209961,9.65871810913086,8.730748176574707,Juan told her the news,Juan told the news to her,4.0908966064453125,-0.9279699325561523,alternating,78.75,14067712,EleutherAI/pythia-14m,step50000,seed6,6,50000
40.3912467956543,40.732540130615234,8.07824993133545,6.788756847381592,Michael told the man the news,Michael told the news to the man,0.3412933349609375,-1.2894930839538574,alternating,62.22222222222222,14067712,EleutherAI/pythia-14m,step50000,seed6,6,50000
59.40790939331055,59.98091125488281,9.901318550109863,8.56870174407959,Linda told a woman the news,Linda told the news to a woman,0.5730018615722656,-1.3326168060302734,alternating,41.111111111111114,14067712,EleutherAI/pythia-14m,step50000,seed6,6,50000
88.61270141601562,87.08853912353516,9.845855712890625,8.708853721618652,Linda told the woman wearing the hat the tale,Linda told the tale to the woman wearing the hat,-1.5241622924804688,-1.1370019912719727,alternating,36.75,14067712,EleutherAI/pythia-14m,step50000,seed6,6,50000
78.20072937011719,76.32976531982422,7.820073127746582,6.939069747924805,Maria told a woman who was wearing a hat the tale,Maria told the tale to a woman who was wearing a hat,-1.8709640502929688,-0.8810033798217773,alternating,34.888888888888886,14067712,EleutherAI/pythia-14m,step50000,seed6,6,50000
43.63032531738281,49.70136260986328,10.907581329345703,9.940272331237793,Maria told him the tale,Maria told the tale to him,6.071037292480469,-0.9673089981079102,alternating,63.0,14067712,EleutherAI/pythia-14m,step50000,seed6,6,50000
61.26231384277344,64.07388305664062,10.210386276245117,9.153411865234375,Linda told the man the tale,Linda told the tale to the man,2.8115692138671875,-1.0569744110107422,alternating,72.2,14067712,EleutherAI/pythia-14m,step50000,seed6,6,50000
44.0205078125,47.02434158325195,8.804101943969727,7.837390422821045,John told a man the tale,John told the tale to a man,3.003833770751953,-0.9667115211486816,alternating,54.72727272727273,14067712,EleutherAI/pythia-14m,step50000,seed6,6,50000
87.54769897460938,86.11087036132812,7.958881855010986,7.175906181335449,Linda told the man who was wearing the hat a story,Linda told a story to the man who was wearing the hat,-1.43682861328125,-0.7829756736755371,alternating,39.63636363636363,14067712,EleutherAI/pythia-14m,step50000,seed6,6,50000
67.68211364746094,67.75091552734375,8.460264205932617,7.52787971496582,Alice told a woman from work a story,Alice told a story to a woman from work,0.0688018798828125,-0.9323844909667969,alternating,46.36363636363637,14067712,EleutherAI/pythia-14m,step50000,seed6,6,50000
45.87149429321289,52.229461669921875,9.174299240112305,8.704910278320312,Linda told him a story,Linda told a story to him,6.357967376708984,-0.4693889617919922,alternating,60.42857142857143,14067712,EleutherAI/pythia-14m,step50000,seed6,6,50000
59.15625,60.4346923828125,9.859375,8.633527755737305,Linda told the woman a story,Linda told a story to the woman,1.2784423828125,-1.2258472442626953,alternating,69.46153846153847,14067712,EleutherAI/pythia-14m,step50000,seed6,6,50000
52.31928634643555,48.58531188964844,8.719881057739258,6.940759181976318,Alice told a woman a story,Alice told a story to a woman,-3.7339744567871094,-1.7791218757629395,alternating,47.9,14067712,EleutherAI/pythia-14m,step50000,seed6,6,50000
85.81887817382812,79.62614440917969,9.535430908203125,7.9626145362854,Alice told the man wearing the hat some information,Alice told some information to the man wearing the hat,-6.1927337646484375,-1.5728163719177246,alternating,56.333333333333336,14067712,EleutherAI/pythia-14m,step50000,seed6,6,50000
79.21434020996094,72.55303955078125,8.801593780517578,7.255303859710693,Michael told a woman who was from work some information,Michael told some information to a woman who was from work,-6.6613006591796875,-1.5462899208068848,alternating,44.55555555555556,14067712,EleutherAI/pythia-14m,step50000,seed6,6,50000
