do_surprisal_total,pd_surprisal_total,do_surprisal_mean,pd_surprisal_mean,do_sent,pd_sent,log_odds_total,log_odds_mean,classification,BehavDOpreference,n_params,mpath,revision,seed_name,seed,step
70.57869720458984,62.70033645629883,8.82233715057373,6.96670389175415,Bob took the man wearing the hat the meal,Bob took the meal to the man wearing the hat,-7.878360748291016,-1.85563325881958,alternating,8.25,162322944,EleutherAI/pythia-160m,step25000,seed8,8,25000
76.1495590209961,67.23270416259766,8.46106243133545,6.723270416259766,Michael took a woman who was from work the meal,Michael took the meal to a woman who was from work,-8.916854858398438,-1.7377920150756836,alternating,15.4,162322944,EleutherAI/pythia-160m,step25000,seed8,8,25000
52.35161590576172,51.01930618286133,10.47032356262207,8.503217697143555,Linda took him the meal,Linda took the meal to him,-1.3323097229003906,-1.9671058654785156,alternating,25.0,162322944,EleutherAI/pythia-160m,step25000,seed8,8,25000
60.72605514526367,56.7306022644043,10.121009826660156,8.104372024536133,Linda took the man the meal,Linda took the meal to the man,-3.995452880859375,-2.0166378021240234,alternating,16.0,162322944,EleutherAI/pythia-160m,step25000,seed8,8,25000
52.062705993652344,44.703983306884766,10.412541389465332,7.450664043426514,Mary took a man the meal,Mary took the meal to a man,-7.358722686767578,-2.9618773460388184,alternating,10.846153846153848,162322944,EleutherAI/pythia-160m,step25000,seed8,8,25000
93.67859649658203,83.73184204101562,10.408733367919922,8.373184204101562,Juan took the woman wearing the hat the blanket,Juan took the blanket to the woman wearing the hat,-9.946754455566406,-2.0355491638183594,alternating,5.285714285714286,162322944,EleutherAI/pythia-160m,step25000,seed8,8,25000
74.22257232666016,64.94287109375,7.422257423400879,5.903897762298584,Mary took a man who was wearing a hat the blanket,Mary took the blanket to a man who was wearing a hat,-9.279701232910156,-1.518359661102295,alternating,3.75,162322944,EleutherAI/pythia-160m,step25000,seed8,8,25000
49.79248046875,45.428497314453125,9.95849609375,7.57141637802124,Alice took him the blanket,Alice took the blanket to him,-4.363983154296875,-2.3870797157287598,alternating,18.53846153846154,162322944,EleutherAI/pythia-160m,step25000,seed8,8,25000
51.185142517089844,44.06834411621094,10.237029075622559,7.344724178314209,Michael took the woman the blanket,Michael took the blanket to the woman,-7.116798400878906,-2.8923048973083496,alternating,27.076923076923077,162322944,EleutherAI/pythia-160m,step25000,seed8,8,25000
61.21338653564453,52.924800872802734,10.202231407165527,7.560686111450195,Alice took a woman the blanket,Alice took the blanket to a woman,-8.288585662841797,-2.641545295715332,alternating,25.0,162322944,EleutherAI/pythia-160m,step25000,seed8,8,25000
70.37820434570312,66.40702056884766,7.037820339202881,6.037002086639404,Michael took the man who was wearing the hat a gift,Michael took a gift to the man who was wearing the hat,-3.9711837768554688,-1.0008182525634766,alternating,10.923076923076923,162322944,EleutherAI/pythia-160m,step25000,seed8,8,25000
