do_surprisal_total,pd_surprisal_total,do_surprisal_mean,pd_surprisal_mean,do_sent,pd_sent,log_odds_total,log_odds_mean,classification,BehavDOpreference,n_params,mpath,revision,seed_name,seed,step
72.08536529541016,64.92985534667969,9.01067066192627,7.214428424835205,Bob took the man wearing the hat the meal,Bob took the meal to the man wearing the hat,-7.155509948730469,-1.7962422370910645,alternating,8.25,162322944,EleutherAI/pythia-160m,step2000,seed7,7,2000
74.47570037841797,72.39573669433594,8.275077819824219,7.239573955535889,Michael took a woman who was from work the meal,Michael took the meal to a woman who was from work,-2.0799636840820312,-1.03550386428833,alternating,15.4,162322944,EleutherAI/pythia-160m,step2000,seed7,7,2000
54.66629409790039,55.70092010498047,10.933259010314941,9.283487319946289,Linda took him the meal,Linda took the meal to him,1.0346260070800781,-1.6497716903686523,alternating,25.0,162322944,EleutherAI/pythia-160m,step2000,seed7,7,2000
56.33065414428711,58.0794792175293,9.388442993164062,8.29706859588623,Linda took the man the meal,Linda took the meal to the man,1.7488250732421875,-1.091374397277832,alternating,16.0,162322944,EleutherAI/pythia-160m,step2000,seed7,7,2000
42.91843795776367,42.29768753051758,8.583687782287598,7.049614906311035,Mary took a man the meal,Mary took the meal to a man,-0.6207504272460938,-1.5340728759765625,alternating,10.846153846153848,162322944,EleutherAI/pythia-160m,step2000,seed7,7,2000
86.927734375,79.82978820800781,9.658637046813965,7.982978820800781,Juan took the woman wearing the hat the blanket,Juan took the blanket to the woman wearing the hat,-7.0979461669921875,-1.6756582260131836,alternating,5.285714285714286,162322944,EleutherAI/pythia-160m,step2000,seed7,7,2000
68.35060119628906,62.28479766845703,6.835060119628906,5.662254333496094,Mary took a man who was wearing a hat the blanket,Mary took the blanket to a man who was wearing a hat,-6.065803527832031,-1.1728057861328125,alternating,3.75,162322944,EleutherAI/pythia-160m,step2000,seed7,7,2000
48.32843017578125,48.591026306152344,9.66568660736084,8.098505020141602,Alice took him the blanket,Alice took the blanket to him,0.26259613037109375,-1.5671815872192383,alternating,18.53846153846154,162322944,EleutherAI/pythia-160m,step2000,seed7,7,2000
47.30810546875,43.4122200012207,9.461621284484863,7.23537015914917,Michael took the woman the blanket,Michael took the blanket to the woman,-3.895885467529297,-2.2262511253356934,alternating,27.076923076923077,162322944,EleutherAI/pythia-160m,step2000,seed7,7,2000
53.299644470214844,53.16442108154297,8.88327407836914,7.5949177742004395,Alice took a woman the blanket,Alice took the blanket to a woman,-0.135223388671875,-1.2883563041687012,alternating,25.0,162322944,EleutherAI/pythia-160m,step2000,seed7,7,2000
68.6709213256836,64.64564514160156,6.867092132568359,5.8768768310546875,Michael took the man who was wearing the hat a gift,Michael took a gift to the man who was wearing the hat,-4.025276184082031,-0.9902153015136719,alternating,10.923076923076923,162322944,EleutherAI/pythia-160m,step2000,seed7,7,2000
63.183265686035156,57.17142105102539,7.8979082107543945,6.352380275726318,Bob took a man wearing a hat a gift,Bob took a gift to a man wearing a hat,-6.011844635009766,-1.5455279350280762,alternating,9.0,162322944,EleutherAI/pythia-160m,step2000,seed7,7,2000
49.0918083190918,49.21665954589844,9.81836223602295,8.202776908874512,Linda took him a gift,Linda took a gift to him,0.12485122680664062,-1.6155853271484375,alternating,43.1,162322944,EleutherAI/pythia-160m,step2000,seed7,7,2000
41.30794143676758,39.76401138305664,8.261588096618652,6.627335548400879,Bob took the woman a gift,Bob took a gift to the woman,-1.5439300537109375,-1.6342525482177734,alternating,41.09090909090909,162322944,EleutherAI/pythia-160m,step2000,seed7,7,2000
55.34917068481445,57.83403015136719,9.224862098693848,8.262004852294922,Juan took a woman a gift,Juan took a gift to a woman,2.4848594665527344,-0.9628572463989258,alternating,20.8,162322944,EleutherAI/pythia-160m,step2000,seed7,7,2000
64.17465209960938,59.83326721191406,9.167807579040527,7.479158401489258,Bob took the woman from work a cake,Bob took a cake to the woman from work,-4.3413848876953125,-1.6886491775512695,alternating,15.636363636363637,162322944,EleutherAI/pythia-160m,step2000,seed7,7,2000
