do_surprisal_total,pd_surprisal_total,do_surprisal_mean,pd_surprisal_mean,do_sent,pd_sent,log_odds_total,log_odds_mean,classification,BehavDOpreference,n_params,mpath,revision,seed_name,seed,step
67.00343322753906,57.08526611328125,8.375429153442383,6.342807292938232,Bob took the man wearing the hat the meal,Bob took the meal to the man wearing the hat,-9.918167114257812,-2.0326218605041504,alternating,8.25,405334016,EleutherAI/pythia-410m,step143000,seed3,3,143000
74.5218505859375,69.10612487792969,8.280205726623535,6.9106125831604,Michael took a woman who was from work the meal,Michael took the meal to a woman who was from work,-5.4157257080078125,-1.3695931434631348,alternating,15.4,405334016,EleutherAI/pythia-410m,step143000,seed3,3,143000
51.74790954589844,50.022857666015625,10.349581718444824,8.337142944335938,Linda took him the meal,Linda took the meal to him,-1.7250518798828125,-2.0124387741088867,alternating,25.0,405334016,EleutherAI/pythia-410m,step143000,seed3,3,143000
59.860511779785156,54.53511047363281,9.976752281188965,7.7907304763793945,Linda took the man the meal,Linda took the meal to the man,-5.325401306152344,-2.1860218048095703,alternating,16.0,405334016,EleutherAI/pythia-410m,step143000,seed3,3,143000
52.53197479248047,45.49935531616211,10.50639533996582,7.583226203918457,Mary took a man the meal,Mary took the meal to a man,-7.032619476318359,-2.9231691360473633,alternating,10.846153846153848,405334016,EleutherAI/pythia-410m,step143000,seed3,3,143000
75.53689575195312,70.60387420654297,8.392988204956055,7.06038761138916,Juan took the woman wearing the hat the blanket,Juan took the blanket to the woman wearing the hat,-4.933021545410156,-1.3326005935668945,alternating,5.285714285714286,405334016,EleutherAI/pythia-410m,step143000,seed3,3,143000
75.85169219970703,67.44448852539062,7.585169315338135,6.131317138671875,Mary took a man who was wearing a hat the blanket,Mary took the blanket to a man who was wearing a hat,-8.407203674316406,-1.4538521766662598,alternating,3.75,405334016,EleutherAI/pythia-410m,step143000,seed3,3,143000
43.453712463378906,41.708595275878906,8.690742492675781,6.951432704925537,Alice took him the blanket,Alice took the blanket to him,-1.7451171875,-1.7393097877502441,alternating,18.53846153846154,405334016,EleutherAI/pythia-410m,step143000,seed3,3,143000
47.415000915527344,42.461769104003906,9.483000755310059,7.076961517333984,Michael took the woman the blanket,Michael took the blanket to the woman,-4.9532318115234375,-2.406039237976074,alternating,27.07692307692308,405334016,EleutherAI/pythia-410m,step143000,seed3,3,143000
56.10519790649414,49.22823715209961,9.350866317749023,7.0326056480407715,Alice took a woman the blanket,Alice took the blanket to a woman,-6.876960754394531,-2.318260669708252,alternating,25.0,405334016,EleutherAI/pythia-410m,step143000,seed3,3,143000
67.7173080444336,67.44225311279297,6.771730899810791,6.1311140060424805,Michael took the man who was wearing the hat a gift,Michael took a gift to the man who was wearing the hat,-0.275054931640625,-0.6406168937683105,alternating,10.923076923076923,405334016,EleutherAI/pythia-410m,step143000,seed3,3,143000
64.02053833007812,62.17168426513672,8.002567291259766,6.907965183258057,Bob took a man wearing a hat a gift,Bob took a gift to a man wearing a hat,-1.8488540649414062,-1.094602108001709,alternating,9.0,405334016,EleutherAI/pythia-410m,step143000,seed3,3,143000
50.28322219848633,52.51545715332031,10.056644439697266,8.75257682800293,Linda took him a gift,Linda took a gift to him,2.2322349548339844,-1.304067611694336,alternating,43.1,405334016,EleutherAI/pythia-410m,step143000,seed3,3,143000
42.453277587890625,44.52178955078125,8.490655899047852,7.4202985763549805,Bob took the woman a gift,Bob took a gift to the woman,2.068511962890625,-1.070357322692871,alternating,41.09090909090909,405334016,EleutherAI/pythia-410m,step143000,seed3,3,143000
56.02310562133789,55.48701095581055,9.33718490600586,7.926716327667236,Juan took a woman a gift,Juan took a gift to a woman,-0.5360946655273438,-1.410468578338623,alternating,20.8,405334016,EleutherAI/pythia-410m,step143000,seed3,3,143000
61.74925231933594,59.248050689697266,8.821322441101074,7.406006336212158,Bob took the woman from work a cake,Bob took a cake to the woman from work,-2.501201629638672,-1.415316104888916,alternating,15.636363636363637,405334016,EleutherAI/pythia-410m,step143000,seed3,3,143000
64.57503509521484,59.7528076171875,8.071879386901855,6.639200687408447,Michael took a woman wearing a hat a cake,Michael took a cake to a woman wearing a hat,-4.822227478027344,-1.4326786994934082,alternating,9.666666666666666,405334016,EleutherAI/pythia-410m,step143000,seed3,3,143000
37.88075637817383,37.36907196044922,9.470189094543457,7.473814487457275,John took her a cake,John took a cake to her,-0.5116844177246094,-1.9963746070861816,alternating,75.88888888888889,405334016,EleutherAI/pythia-410m,step143000,seed3,3,143000
49.733924865722656,47.157569885253906,8.28898811340332,6.736795902252197,Alice took the woman a cake,Alice took a cake to the woman,-2.57635498046875,-1.552192211151123,alternating,27.6,405334016,EleutherAI/pythia-410m,step143000,seed3,3,143000
50.728965759277344,47.28257751464844,8.454828262329102,6.754654407501221,Alice took a woman a cake,Alice took a cake to a woman,-3.4463882446289062,-1.7001738548278809,alternating,38.85714285714285,405334016,EleutherAI/pythia-410m,step143000,seed3,3,143000
62.16057586669922,57.2938117980957,8.880083084106445,7.161726474761963,Bob took the man wearing the hat something,Bob took something to the man wearing the hat,-4.866764068603516,-1.7183566093444824,alternating,8.777777777777779,405334016,EleutherAI/pythia-410m,step143000,seed3,3,143000
72.8349609375,67.24092102050781,9.1043701171875,7.471213340759277,Juan took a woman wearing a hat something,Juan took something to a woman wearing a hat,-5.5940399169921875,-1.6331567764282227,alternating,6.333333333333333,405334016,EleutherAI/pythia-410m,step143000,seed3,3,143000
45.704315185546875,45.97800827026367,11.426078796386719,9.195601463317871,Linda took him something,Linda took something to him,0.2736930847167969,-2.2304773330688477,alternating,25.7,405334016,EleutherAI/pythia-410m,step143000,seed3,3,143000
40.974273681640625,36.654232025146484,10.243568420410156,7.330846309661865,Michael took the woman something,Michael took something to the woman,-4.320041656494141,-2.912722110748291,alternating,15.7,405334016,EleutherAI/pythia-410m,step143000,seed3,3,143000
42.78786087036133,41.79383850097656,10.696965217590332,8.35876750946045,Mary took a woman something,Mary took something to a woman,-0.9940223693847656,-2.338197708129883,alternating,26.181818181818183,405334016,EleutherAI/pythia-410m,step143000,seed3,3,143000
49.573699951171875,52.39686965942383,7.0819573402404785,6.5496087074279785,Mary told the man from work the news,Mary told the news to the man from work,2.823169708251953,-0.5323486328125,alternating,65.875,405334016,EleutherAI/pythia-410m,step143000,seed3,3,143000
77.87370300292969,73.6707992553711,7.787370204925537,6.697345733642578,Linda told a woman who was from work the news,Linda told the news to a woman who was from work,-4.202903747558594,-1.090024471282959,alternating,28.545454545454547,405334016,EleutherAI/pythia-410m,step143000,seed3,3,143000
39.80107116699219,47.59022903442383,7.960214138031006,7.931704998016357,Juan told her the news,Juan told the news to her,7.789157867431641,-0.028509140014648438,alternating,78.75,405334016,EleutherAI/pythia-410m,step143000,seed3,3,143000
35.0138053894043,38.902000427246094,7.002761363983154,6.483666896820068,Michael told the man the news,Michael told the news to the man,3.888195037841797,-0.5190944671630859,alternating,62.22222222222222,405334016,EleutherAI/pythia-410m,step143000,seed3,3,143000
49.54132843017578,48.680519104003906,8.256888389587402,6.954360008239746,Linda told a woman the news,Linda told the news to a woman,-0.860809326171875,-1.3025283813476562,alternating,41.11111111111112,405334016,EleutherAI/pythia-410m,step143000,seed3,3,143000
69.71855163574219,70.06687927246094,7.7465057373046875,7.006688117980957,Linda told the woman wearing the hat the tale,Linda told the tale to the woman wearing the hat,0.34832763671875,-0.7398176193237305,alternating,36.75,405334016,EleutherAI/pythia-410m,step143000,seed3,3,143000
68.31060791015625,58.480464935302734,6.831060886383057,5.31640625,Maria told a woman who was wearing a hat the tale,Maria told the tale to a woman who was wearing a hat,-9.830142974853516,-1.5146546363830566,alternating,34.888888888888886,405334016,EleutherAI/pythia-410m,step143000,seed3,3,143000
33.32697296142578,38.189697265625,8.331743240356445,7.637939453125,Maria told him the tale,Maria told the tale to him,4.862724304199219,-0.6938037872314453,alternating,63.0,405334016,EleutherAI/pythia-410m,step143000,seed3,3,143000
53.72684860229492,52.722938537597656,8.954475402832031,7.531848907470703,Linda told the man the tale,Linda told the tale to the man,-1.0039100646972656,-1.4226264953613281,alternating,72.2,405334016,EleutherAI/pythia-410m,step143000,seed3,3,143000
44.379493713378906,39.6402587890625,8.875899314880371,6.606709957122803,John told a man the tale,John told the tale to a man,-4.739234924316406,-2.2691893577575684,alternating,54.72727272727273,405334016,EleutherAI/pythia-410m,step143000,seed3,3,143000
