do_surprisal_total,pd_surprisal_total,do_surprisal_mean,pd_surprisal_mean,do_sent,pd_sent,log_odds_total,log_odds_mean,classification,BehavDOpreference,n_params,mpath,revision,step
83.00927734375,85.95244598388672,10.37615966796875,9.550271987915039,Bob took the man wearing the hat the meal,Bob took the meal to the man wearing the hat,2.9431686401367188,-0.8258876800537109,alternating,8.25,1011781632,EleutherAI/pythia-1b,step128,128
91.21195983886719,96.1686782836914,10.134662628173828,9.616868019104004,Michael took a woman who was from work the meal,Michael took the meal to a woman who was from work,4.956718444824219,-0.5177946090698242,alternating,15.4,1011781632,EleutherAI/pythia-1b,step128,128
63.141075134277344,66.97767639160156,12.628214836120605,11.162946701049805,Linda took him the meal,Linda took the meal to him,3.8366012573242188,-1.4652681350708008,alternating,25.0,1011781632,EleutherAI/pythia-1b,step128,128
67.25079345703125,69.03250122070312,11.208465576171875,9.861785888671875,Linda took the man the meal,Linda took the meal to the man,1.781707763671875,-1.3466796875,alternating,16.0,1011781632,EleutherAI/pythia-1b,step128,128
55.03123092651367,59.79621887207031,11.006246566772461,9.966036796569824,Mary took a man the meal,Mary took the meal to a man,4.764987945556641,-1.0402097702026367,alternating,10.846153846153848,1011781632,EleutherAI/pythia-1b,step128,128
102.20750427246094,104.53828430175781,11.356389045715332,10.453828811645508,Juan took the woman wearing the hat the blanket,Juan took the blanket to the woman wearing the hat,2.330780029296875,-0.9025602340698242,alternating,5.285714285714286,1011781632,EleutherAI/pythia-1b,step128,128
100.81681823730469,105.00752258300781,10.081682205200195,9.546138763427734,Mary took a man who was wearing a hat the blanket,Mary took the blanket to a man who was wearing a hat,4.190704345703125,-0.5355434417724609,alternating,3.75,1011781632,EleutherAI/pythia-1b,step128,128
60.39612579345703,63.96308135986328,12.079225540161133,10.660513877868652,Alice took him the blanket,Alice took the blanket to him,3.56695556640625,-1.4187116622924805,alternating,18.53846153846154,1011781632,EleutherAI/pythia-1b,step128,128
52.039634704589844,54.93212127685547,10.407927513122559,9.155353546142578,Michael took the woman the blanket,Michael took the blanket to the woman,2.892486572265625,-1.2525739669799805,alternating,27.07692307692308,1011781632,EleutherAI/pythia-1b,step128,128
65.80372619628906,70.90998077392578,10.96728801727295,10.129997253417969,Alice took a woman the blanket,Alice took the blanket to a woman,5.106254577636719,-0.8372907638549805,alternating,25.0,1011781632,EleutherAI/pythia-1b,step128,128
