do_surprisal_total,pd_surprisal_total,do_surprisal_mean,pd_surprisal_mean,do_sent,pd_sent,log_odds_total,log_odds_mean,classification,BehavDOpreference,n_params,mpath,revision,step
91.56105041503906,93.29403686523438,11.445131301879883,10.36600399017334,Bob took the man wearing the hat the meal,Bob took the meal to the man wearing the hat,1.7329864501953125,-1.079127311706543,alternating,8.25,11846072320,EleutherAI/pythia-12b,step64,64
101.49565124511719,102.82990264892578,11.277295112609863,10.282990455627441,Michael took a woman who was from work the meal,Michael took the meal to a woman who was from work,1.3342514038085938,-0.9943046569824219,alternating,15.4,11846072320,EleutherAI/pythia-12b,step64,64
65.71804809570312,69.52101135253906,13.143610000610352,11.586835861206055,Linda took him the meal,Linda took the meal to him,3.8029632568359375,-1.5567741394042969,alternating,25.0,11846072320,EleutherAI/pythia-12b,step64,64
72.54297637939453,73.6550521850586,12.090496063232422,10.522150993347168,Linda took the man the meal,Linda took the meal to the man,1.1120758056640625,-1.568345069885254,alternating,16.0,11846072320,EleutherAI/pythia-12b,step64,64
55.97552490234375,59.149574279785156,11.19510555267334,9.85826301574707,Mary took a man the meal,Mary took the meal to a man,3.1740493774414062,-1.3368425369262695,alternating,10.846153846153848,11846072320,EleutherAI/pythia-12b,step64,64
113.72018432617188,115.48737335205078,12.635576248168945,11.548737525939941,Juan took the woman wearing the hat the blanket,Juan took the blanket to the woman wearing the hat,1.7671890258789062,-1.086838722229004,alternating,5.285714285714286,11846072320,EleutherAI/pythia-12b,step64,64
118.60017395019531,122.13240051269531,11.860017776489258,11.102946281433105,Mary took a man who was wearing a hat the blanket,Mary took the blanket to a man who was wearing a hat,3.5322265625,-0.7570714950561523,alternating,3.75,11846072320,EleutherAI/pythia-12b,step64,64
66.3927001953125,70.08272552490234,13.27854061126709,11.68045425415039,Alice took him the blanket,Alice took the blanket to him,3.6900253295898438,-1.5980863571166992,alternating,18.53846153846154,11846072320,EleutherAI/pythia-12b,step64,64
59.12775421142578,61.0081901550293,11.82555103302002,10.168031692504883,Michael took the woman the blanket,Michael took the blanket to the woman,1.8804359436035156,-1.6575193405151367,alternating,27.07692307692308,11846072320,EleutherAI/pythia-12b,step64,64
76.24970245361328,79.01982116699219,12.708284378051758,11.288546562194824,Alice took a woman the blanket,Alice took the blanket to a woman,2.7701187133789062,-1.4197378158569336,alternating,25.0,11846072320,EleutherAI/pythia-12b,step64,64
112.71990966796875,115.06163024902344,11.271990776062012,10.460148811340332,Michael took the man who was wearing the hat a gift,Michael took a gift to the man who was wearing the hat,2.3417205810546875,-0.8118419647216797,alternating,10.923076923076923,11846072320,EleutherAI/pythia-12b,step64,64
99.40449523925781,101.9957275390625,12.425561904907227,11.33285903930664,Bob took a man wearing a hat a gift,Bob took a gift to a man wearing a hat,2.5912322998046875,-1.092702865600586,alternating,9.0,11846072320,EleutherAI/pythia-12b,step64,64
68.17132568359375,71.6328125,13.634264945983887,11.938802719116211,Linda took him a gift,Linda took a gift to him,3.46148681640625,-1.6954622268676758,alternating,43.1,11846072320,EleutherAI/pythia-12b,step64,64
59.70556640625,61.258914947509766,11.941113471984863,10.209819793701172,Bob took the woman a gift,Bob took a gift to the woman,1.5533485412597656,-1.7312936782836914,alternating,41.09090909090909,11846072320,EleutherAI/pythia-12b,step64,64
77.90835571289062,80.28968811035156,12.984725952148438,11.469956398010254,Juan took a woman a gift,Juan took a gift to a woman,2.3813323974609375,-1.5147695541381836,alternating,20.8,11846072320,EleutherAI/pythia-12b,step64,64
80.16873168945312,82.20931243896484,11.452676773071289,10.276164054870605,Bob took the woman from work a cake,Bob took a cake to the woman from work,2.0405807495117188,-1.1765127182006836,alternating,15.636363636363637,11846072320,EleutherAI/pythia-12b,step64,64
99.35057067871094,103.0984115600586,12.418821334838867,11.455379486083984,Michael took a woman wearing a hat a cake,Michael took a cake to a woman wearing a hat,3.7478408813476562,-0.9634418487548828,alternating,9.666666666666666,11846072320,EleutherAI/pythia-12b,step64,64
50.38079071044922,54.77063751220703,12.595197677612305,10.954127311706543,John took her a cake,John took a cake to her,4.3898468017578125,-1.6410703659057617,alternating,75.88888888888889,11846072320,EleutherAI/pythia-12b,step64,64
72.00689697265625,74.64215087890625,12.001150131225586,10.663165092468262,Alice took the woman a cake,Alice took a cake to the woman,2.63525390625,-1.3379850387573242,alternating,27.6,11846072320,EleutherAI/pythia-12b,step64,64
73.9078369140625,77.74652099609375,12.317973136901855,11.106646537780762,Alice took a woman a cake,Alice took a cake to a woman,3.83868408203125,-1.2113265991210938,alternating,38.85714285714285,11846072320,EleutherAI/pythia-12b,step64,64
86.46134948730469,89.10160827636719,12.351621627807617,11.137701034545898,Bob took the man wearing the hat something,Bob took something to the man wearing the hat,2.6402587890625,-1.2139205932617188,alternating,8.777777777777779,11846072320,EleutherAI/pythia-12b,step64,64
108.46717834472656,111.93451690673828,13.55839729309082,12.437169075012207,Juan took a woman wearing a hat something,Juan took something to a woman wearing a hat,3.4673385620117188,-1.1212282180786133,alternating,6.333333333333333,11846072320,EleutherAI/pythia-12b,step64,64
58.41246795654297,62.9759635925293,14.603116989135742,12.595192909240723,Linda took him something,Linda took something to him,4.563495635986328,-2.0079240798950195,alternating,25.7,11846072320,EleutherAI/pythia-12b,step64,64
50.03265380859375,52.42668914794922,12.508163452148438,10.48533821105957,Michael took the woman something,Michael took something to the woman,2.3940353393554688,-2.022825241088867,alternating,15.7,11846072320,EleutherAI/pythia-12b,step64,64
51.72706985473633,55.578487396240234,12.931767463684082,11.115697860717773,Mary took a woman something,Mary took something to a woman,3.8514175415039062,-1.8160696029663086,alternating,26.181818181818183,11846072320,EleutherAI/pythia-12b,step64,64
70.67431640625,71.84373474121094,10.096331596374512,8.980466842651367,Mary told the man from work the news,Mary told the news to the man from work,1.1694183349609375,-1.1158647537231445,alternating,65.875,11846072320,EleutherAI/pythia-12b,step64,64
114.2699966430664,115.46598815917969,11.427000045776367,10.496908187866211,Linda told a woman who was from work the news,Linda told the news to a woman who was from work,1.1959915161132812,-0.9300918579101562,alternating,28.545454545454547,11846072320,EleutherAI/pythia-12b,step64,64
58.584075927734375,61.836875915527344,11.716814994812012,10.306146621704102,Juan told her the news,Juan told the news to her,3.2527999877929688,-1.4106683731079102,alternating,78.75,11846072320,EleutherAI/pythia-12b,step64,64
48.88768768310547,50.522857666015625,9.77753734588623,8.420476913452148,Michael told the man the news,Michael told the news to the man,1.6351699829101562,-1.357060432434082,alternating,62.22222222222222,11846072320,EleutherAI/pythia-12b,step64,64
