do_surprisal_total,pd_surprisal_total,do_surprisal_mean,pd_surprisal_mean,do_sent,pd_sent,log_odds_total,log_odds_mean,classification,BehavDOpreference,n_params,mpath,revision,step
98.2909927368164,101.36925506591797,12.28637409210205,11.263250350952148,Bob took the man wearing the hat the meal,Bob took the meal to the man wearing the hat,3.0782623291015625,-1.0231237411499023,alternating,8.25,405334016,EleutherAI/pythia-410m,step64,64
120.024169921875,123.03015899658203,13.336018562316895,12.30301570892334,Michael took a woman who was from work the meal,Michael took the meal to a woman who was from work,3.0059890747070312,-1.0330028533935547,alternating,15.4,405334016,EleutherAI/pythia-410m,step64,64
73.1402359008789,77.234130859375,14.628046989440918,12.872355461120605,Linda took him the meal,Linda took the meal to him,4.093894958496094,-1.7556915283203125,alternating,25.0,405334016,EleutherAI/pythia-410m,step64,64
77.70194244384766,80.34151458740234,12.950324058532715,11.477359771728516,Linda took the man the meal,Linda took the meal to the man,2.6395721435546875,-1.4729642868041992,alternating,16.0,405334016,EleutherAI/pythia-410m,step64,64
63.091949462890625,66.74031066894531,12.618390083312988,11.123385429382324,Mary took a man the meal,Mary took the meal to a man,3.6483612060546875,-1.495004653930664,alternating,10.846153846153848,405334016,EleutherAI/pythia-410m,step64,64
114.4772720336914,119.35968017578125,12.719696998596191,11.935968399047852,Juan took the woman wearing the hat the blanket,Juan took the blanket to the woman wearing the hat,4.882408142089844,-0.7837285995483398,alternating,5.285714285714286,405334016,EleutherAI/pythia-410m,step64,64
126.64579772949219,134.2327423095703,12.664580345153809,12.202977180480957,Mary took a man who was wearing a hat the blanket,Mary took the blanket to a man who was wearing a hat,7.586944580078125,-0.46160316467285156,alternating,3.75,405334016,EleutherAI/pythia-410m,step64,64
68.76956176757812,74.82032775878906,13.753912925720215,12.470054626464844,Alice took him the blanket,Alice took the blanket to him,6.0507659912109375,-1.283858299255371,alternating,18.53846153846154,405334016,EleutherAI/pythia-410m,step64,64
56.515769958496094,62.03913879394531,11.303153991699219,10.33985710144043,Michael took the woman the blanket,Michael took the blanket to the woman,5.523368835449219,-0.9632968902587891,alternating,27.07692307692308,405334016,EleutherAI/pythia-410m,step64,64
74.87841033935547,79.445068359375,12.479735374450684,11.349295616149902,Alice took a woman the blanket,Alice took the blanket to a woman,4.566658020019531,-1.1304397583007812,alternating,25.0,405334016,EleutherAI/pythia-410m,step64,64
123.49354553222656,128.87232971191406,12.34935474395752,11.715666770935059,Michael took the man who was wearing the hat a gift,Michael took a gift to the man who was wearing the hat,5.3787841796875,-0.6336879730224609,alternating,10.923076923076923,405334016,EleutherAI/pythia-410m,step64,64
104.69358825683594,109.90923309326172,13.086698532104492,12.212137222290039,Bob took a man wearing a hat a gift,Bob took a gift to a man wearing a hat,5.215644836425781,-0.8745613098144531,alternating,9.0,405334016,EleutherAI/pythia-410m,step64,64
73.42655944824219,79.06242370605469,14.685312271118164,13.177070617675781,Linda took him a gift,Linda took a gift to him,5.6358642578125,-1.5082416534423828,alternating,43.1,405334016,EleutherAI/pythia-410m,step64,64
