do_surprisal_total,pd_surprisal_total,do_surprisal_mean,pd_surprisal_mean,do_sent,pd_sent,log_odds_total,log_odds_mean,classification,BehavDOpreference,n_params,mpath,revision,step
72.46902465820312,67.10885620117188,9.05862808227539,7.456539630889893,Bob took the man wearing the hat the meal,Bob took the meal to the man wearing the hat,-5.36016845703125,-1.602088451385498,alternating,8.25,14067712,EleutherAI/pythia-14m,step50000,50000
76.2591323852539,73.72682189941406,8.473237037658691,7.372682094573975,Michael took a woman who was from work the meal,Michael took the meal to a woman who was from work,-2.5323104858398438,-1.1005549430847168,alternating,15.4,14067712,EleutherAI/pythia-14m,step50000,50000
53.411338806152344,57.53871536254883,10.682268142700195,9.589786529541016,Linda took him the meal,Linda took the meal to him,4.127376556396484,-1.0924816131591797,alternating,25.0,14067712,EleutherAI/pythia-14m,step50000,50000
63.3911018371582,62.075870513916016,10.565183639526367,8.867981910705566,Linda took the man the meal,Linda took the meal to the man,-1.3152313232421875,-1.6972017288208008,alternating,16.0,14067712,EleutherAI/pythia-14m,step50000,50000
46.741790771484375,45.99067687988281,9.348358154296875,7.6651129722595215,Mary took a man the meal,Mary took the meal to a man,-0.7511138916015625,-1.6832451820373535,alternating,10.846153846153848,14067712,EleutherAI/pythia-14m,step50000,50000
83.3946304321289,84.4097900390625,9.266070365905762,8.44097900390625,Juan took the woman wearing the hat the blanket,Juan took the blanket to the woman wearing the hat,1.0151596069335938,-0.8250913619995117,alternating,5.285714285714286,14067712,EleutherAI/pythia-14m,step50000,50000
70.35838317871094,71.46849822998047,7.035838603973389,6.49713659286499,Mary took a man who was wearing a hat the blanket,Mary took the blanket to a man who was wearing a hat,1.1101150512695312,-0.5387020111083984,alternating,3.75,14067712,EleutherAI/pythia-14m,step50000,50000
51.81504821777344,59.09765625,10.363009452819824,9.849609375,Alice took him the blanket,Alice took the blanket to him,7.2826080322265625,-0.5134000778198242,alternating,18.53846153846154,14067712,EleutherAI/pythia-14m,step50000,50000
54.5355224609375,50.934226989746094,10.9071044921875,8.489038467407227,Michael took the woman the blanket,Michael took the blanket to the woman,-3.6012954711914062,-2.4180660247802734,alternating,27.07692307692308,14067712,EleutherAI/pythia-14m,step50000,50000
61.42448806762695,63.42702102661133,10.237415313720703,9.061003684997559,Alice took a woman the blanket,Alice took the blanket to a woman,2.002532958984375,-1.1764116287231445,alternating,25.0,14067712,EleutherAI/pythia-14m,step50000,50000
77.05266571044922,66.48800659179688,7.70526647567749,6.0443644523620605,Michael took the man who was wearing the hat a gift,Michael took a gift to the man who was wearing the hat,-10.564659118652344,-1.6609020233154297,alternating,10.923076923076923,14067712,EleutherAI/pythia-14m,step50000,50000
63.399112701416016,60.933876037597656,7.924889087677002,6.770430564880371,Bob took a man wearing a hat a gift,Bob took a gift to a man wearing a hat,-2.4652366638183594,-1.1544585227966309,alternating,9.0,14067712,EleutherAI/pythia-14m,step50000,50000
51.790687561035156,55.12096405029297,10.358138084411621,9.186827659606934,Linda took him a gift,Linda took a gift to him,3.3302764892578125,-1.1713104248046875,alternating,43.1,14067712,EleutherAI/pythia-14m,step50000,50000
46.69963836669922,42.29570388793945,9.339927673339844,7.049283981323242,Bob took the woman a gift,Bob took a gift to the woman,-4.403934478759766,-2.2906436920166016,alternating,41.09090909090909,14067712,EleutherAI/pythia-14m,step50000,50000
55.80934143066406,56.0743408203125,9.301557540893555,8.0106201171875,Juan took a woman a gift,Juan took a gift to a woman,0.2649993896484375,-1.2909374237060547,alternating,20.8,14067712,EleutherAI/pythia-14m,step50000,50000
62.32407760620117,69.3243179321289,8.903440475463867,8.665539741516113,Bob took the woman from work a cake,Bob took a cake to the woman from work,7.000240325927734,-0.2379007339477539,alternating,15.636363636363637,14067712,EleutherAI/pythia-14m,step50000,50000
72.97377014160156,70.78204345703125,9.121721267700195,7.86467170715332,Michael took a woman wearing a hat a cake,Michael took a cake to a woman wearing a hat,-2.1917266845703125,-1.257049560546875,alternating,9.666666666666666,14067712,EleutherAI/pythia-14m,step50000,50000
42.933067321777344,42.7105712890625,10.733266830444336,8.5421142578125,John took her a cake,John took a cake to her,-0.22249603271484375,-2.191152572631836,alternating,75.88888888888889,14067712,EleutherAI/pythia-14m,step50000,50000
61.998714447021484,65.85924530029297,10.33311939239502,9.408464431762695,Alice took the woman a cake,Alice took a cake to the woman,3.8605308532714844,-0.9246549606323242,alternating,27.6,14067712,EleutherAI/pythia-14m,step50000,50000
