do_surprisal_total,pd_surprisal_total,do_surprisal_mean,pd_surprisal_mean,do_sent,pd_sent,log_odds_total,log_odds_mean,classification,BehavDOpreference,n_params,mpath,revision,step
66.6797866821289,57.59587860107422,8.334973335266113,6.399542331695557,Bob took the man wearing the hat the meal,Bob took the meal to the man wearing the hat,-9.083908081054688,-1.9354310035705566,alternating,8.25,1011781632,EleutherAI/pythia-1b,step25000,25000
76.25990295410156,68.57275390625,8.473322868347168,6.857275485992432,Michael took a woman who was from work the meal,Michael took the meal to a woman who was from work,-7.6871490478515625,-1.6160473823547363,alternating,15.4,1011781632,EleutherAI/pythia-1b,step25000,25000
50.75318908691406,48.73116683959961,10.15063762664795,8.121861457824707,Linda took him the meal,Linda took the meal to him,-2.022022247314453,-2.028776168823242,alternating,25.0,1011781632,EleutherAI/pythia-1b,step25000,25000
55.929893493652344,50.95347595214844,9.321649551391602,7.279068470001221,Linda took the man the meal,Linda took the meal to the man,-4.976417541503906,-2.042581081390381,alternating,16.0,1011781632,EleutherAI/pythia-1b,step25000,25000
47.174232482910156,41.32295608520508,9.434846878051758,6.88715934753418,Mary took a man the meal,Mary took the meal to a man,-5.851276397705078,-2.547687530517578,alternating,10.846153846153848,1011781632,EleutherAI/pythia-1b,step25000,25000
81.5910415649414,74.43380737304688,9.06567096710205,7.443380832672119,Juan took the woman wearing the hat the blanket,Juan took the blanket to the woman wearing the hat,-7.157234191894531,-1.6222901344299316,alternating,5.285714285714286,1011781632,EleutherAI/pythia-1b,step25000,25000
69.14974975585938,64.889404296875,6.914975166320801,5.899036884307861,Mary took a man who was wearing a hat the blanket,Mary took the blanket to a man who was wearing a hat,-4.260345458984375,-1.0159382820129395,alternating,3.75,1011781632,EleutherAI/pythia-1b,step25000,25000
43.057430267333984,41.14404296875,8.611486434936523,6.8573408126831055,Alice took him the blanket,Alice took the blanket to him,-1.9133872985839844,-1.754145622253418,alternating,18.53846153846154,1011781632,EleutherAI/pythia-1b,step25000,25000
47.647850036621094,42.75801086425781,9.529570579528809,7.126335144042969,Michael took the woman the blanket,Michael took the blanket to the woman,-4.889839172363281,-2.40323543548584,alternating,27.07692307692308,1011781632,EleutherAI/pythia-1b,step25000,25000
54.67853546142578,48.870460510253906,9.113089561462402,6.981494903564453,Alice took a woman the blanket,Alice took the blanket to a woman,-5.808074951171875,-2.131594657897949,alternating,25.0,1011781632,EleutherAI/pythia-1b,step25000,25000
67.97195434570312,65.66780090332031,6.7971954345703125,5.9698004722595215,Michael took the man who was wearing the hat a gift,Michael took a gift to the man who was wearing the hat,-2.3041534423828125,-0.827394962310791,alternating,10.923076923076923,1011781632,EleutherAI/pythia-1b,step25000,25000
65.4511947631836,63.64600372314453,8.18139934539795,7.071778297424316,Bob took a man wearing a hat a gift,Bob took a gift to a man wearing a hat,-1.8051910400390625,-1.1096210479736328,alternating,9.0,1011781632,EleutherAI/pythia-1b,step25000,25000
47.07474899291992,50.40570831298828,9.414950370788574,8.400951385498047,Linda took him a gift,Linda took a gift to him,3.3309593200683594,-1.0139989852905273,alternating,43.1,1011781632,EleutherAI/pythia-1b,step25000,25000
39.3764762878418,44.19895935058594,7.875295162200928,7.366493225097656,Bob took the woman a gift,Bob took a gift to the woman,4.822483062744141,-0.5088019371032715,alternating,41.09090909090909,1011781632,EleutherAI/pythia-1b,step25000,25000
53.74723815917969,54.246559143066406,8.957873344421387,7.749508857727051,Juan took a woman a gift,Juan took a gift to a woman,0.49932098388671875,-1.208364486694336,alternating,20.8,1011781632,EleutherAI/pythia-1b,step25000,25000
63.54779815673828,60.7149658203125,9.07825756072998,7.5893707275390625,Bob took the woman from work a cake,Bob took a cake to the woman from work,-2.8328323364257812,-1.488886833190918,alternating,15.636363636363637,1011781632,EleutherAI/pythia-1b,step25000,25000
68.48765563964844,56.97698211669922,8.560956954956055,6.330775737762451,Michael took a woman wearing a hat a cake,Michael took a cake to a woman wearing a hat,-11.510673522949219,-2.2301812171936035,alternating,9.666666666666666,1011781632,EleutherAI/pythia-1b,step25000,25000
33.92607116699219,36.78975296020508,8.481517791748047,7.357950687408447,John took her a cake,John took a cake to her,2.8636817932128906,-1.1235671043395996,alternating,75.88888888888889,1011781632,EleutherAI/pythia-1b,step25000,25000
45.261940002441406,45.86763000488281,7.543656826019287,6.552518844604492,Alice took the woman a cake,Alice took a cake to the woman,0.6056900024414062,-0.9911379814147949,alternating,27.6,1011781632,EleutherAI/pythia-1b,step25000,25000
48.60282897949219,44.81252670288086,8.100471496582031,6.401789665222168,Alice took a woman a cake,Alice took a cake to a woman,-3.790302276611328,-1.6986818313598633,alternating,38.85714285714285,1011781632,EleutherAI/pythia-1b,step25000,25000
61.64964294433594,53.57441329956055,8.807092666625977,6.696801662445068,Bob took the man wearing the hat something,Bob took something to the man wearing the hat,-8.07522964477539,-2.110291004180908,alternating,8.777777777777779,1011781632,EleutherAI/pythia-1b,step25000,25000
75.40495300292969,67.79965209960938,9.425619125366211,7.533294677734375,Juan took a woman wearing a hat something,Juan took something to a woman wearing a hat,-7.6053009033203125,-1.892324447631836,alternating,6.333333333333333,1011781632,EleutherAI/pythia-1b,step25000,25000
43.6796875,43.95213317871094,10.919921875,8.790427207946777,Linda took him something,Linda took something to him,0.2724456787109375,-2.1294946670532227,alternating,25.7,1011781632,EleutherAI/pythia-1b,step25000,25000
38.918968200683594,37.79814147949219,9.729742050170898,7.559628486633301,Michael took the woman something,Michael took something to the woman,-1.1208267211914062,-2.1701135635375977,alternating,15.7,1011781632,EleutherAI/pythia-1b,step25000,25000
42.1151123046875,39.61920928955078,10.528778076171875,7.923841953277588,Mary took a woman something,Mary took something to a woman,-2.4959030151367188,-2.604936122894287,alternating,26.181818181818183,1011781632,EleutherAI/pythia-1b,step25000,25000
