do_surprisal_total,pd_surprisal_total,do_surprisal_mean,pd_surprisal_mean,do_sent,pd_sent,log_odds_total,log_odds_mean,classification,BehavDOpreference,n_params,mpath,revision,step
69.82013702392578,64.54351043701172,8.727517127990723,7.171501159667969,Bob took the man wearing the hat the meal,Bob took the meal to the man wearing the hat,-5.2766265869140625,-1.556015968322754,alternating,8.25,162322944,EleutherAI/pythia-160m,step10000,10000
79.51976776123047,75.11192321777344,8.835530281066895,7.511192321777344,Michael took a woman who was from work the meal,Michael took the meal to a woman who was from work,-4.407844543457031,-1.3243379592895508,alternating,15.4,162322944,EleutherAI/pythia-160m,step10000,10000
50.50877380371094,49.33481979370117,10.101755142211914,8.2224702835083,Linda took him the meal,Linda took the meal to him,-1.1739540100097656,-1.8792848587036133,alternating,25.0,162322944,EleutherAI/pythia-160m,step10000,10000
60.15487289428711,54.954689025878906,10.025812149047852,7.850670337677002,Linda took the man the meal,Linda took the meal to the man,-5.200183868408203,-2.1751418113708496,alternating,16.0,162322944,EleutherAI/pythia-160m,step10000,10000
49.22215270996094,45.02086639404297,9.844430923461914,7.503478050231934,Mary took a man the meal,Mary took the meal to a man,-4.201286315917969,-2.3409528732299805,alternating,10.846153846153848,162322944,EleutherAI/pythia-160m,step10000,10000
79.75108337402344,73.32218933105469,8.861231803894043,7.332219123840332,Juan took the woman wearing the hat the blanket,Juan took the blanket to the woman wearing the hat,-6.42889404296875,-1.529012680053711,alternating,5.285714285714286,162322944,EleutherAI/pythia-160m,step10000,10000
70.28884887695312,65.48238372802734,7.0288848876953125,5.952944278717041,Mary took a man who was wearing a hat the blanket,Mary took the blanket to a man who was wearing a hat,-4.806465148925781,-1.0759406089782715,alternating,3.75,162322944,EleutherAI/pythia-160m,step10000,10000
48.25227737426758,48.590171813964844,9.650455474853516,8.09836196899414,Alice took him the blanket,Alice took the blanket to him,0.3378944396972656,-1.552093505859375,alternating,18.53846153846154,162322944,EleutherAI/pythia-160m,step10000,10000
52.05596923828125,45.500762939453125,10.41119384765625,7.583460807800293,Michael took the woman the blanket,Michael took the blanket to the woman,-6.555206298828125,-2.827733039855957,alternating,27.07692307692308,162322944,EleutherAI/pythia-160m,step10000,10000
62.30882263183594,55.84737014770508,10.384803771972656,7.978196144104004,Alice took a woman the blanket,Alice took the blanket to a woman,-6.461452484130859,-2.4066076278686523,alternating,25.0,162322944,EleutherAI/pythia-160m,step10000,10000
71.27802276611328,63.03669738769531,7.12780237197876,5.730608940124512,Michael took the man who was wearing the hat a gift,Michael took a gift to the man who was wearing the hat,-8.241325378417969,-1.397193431854248,alternating,10.923076923076923,162322944,EleutherAI/pythia-160m,step10000,10000
61.77590560913086,57.70249938964844,7.721988201141357,6.411388874053955,Bob took a man wearing a hat a gift,Bob took a gift to a man wearing a hat,-4.073406219482422,-1.3105993270874023,alternating,9.0,162322944,EleutherAI/pythia-160m,step10000,10000
47.10349655151367,47.447975158691406,9.420699119567871,7.90799617767334,Linda took him a gift,Linda took a gift to him,0.3444786071777344,-1.5127029418945312,alternating,43.1,162322944,EleutherAI/pythia-160m,step10000,10000
44.58515167236328,41.56367492675781,8.917030334472656,6.927279472351074,Bob took the woman a gift,Bob took a gift to the woman,-3.0214767456054688,-1.989750862121582,alternating,41.09090909090909,162322944,EleutherAI/pythia-160m,step10000,10000
56.00384521484375,53.77532958984375,9.333974838256836,7.682190418243408,Juan took a woman a gift,Juan took a gift to a woman,-2.228515625,-1.6517844200134277,alternating,20.8,162322944,EleutherAI/pythia-160m,step10000,10000
64.68650817871094,60.60407257080078,9.240930557250977,7.575509071350098,Bob took the woman from work a cake,Bob took a cake to the woman from work,-4.082435607910156,-1.665421485900879,alternating,15.636363636363637,162322944,EleutherAI/pythia-160m,step10000,10000
69.93121337890625,61.170127868652344,8.741401672363281,6.796680927276611,Michael took a woman wearing a hat a cake,Michael took a cake to a woman wearing a hat,-8.761085510253906,-1.94472074508667,alternating,9.666666666666666,162322944,EleutherAI/pythia-160m,step10000,10000
37.47212600708008,37.92518615722656,9.36803150177002,7.5850372314453125,John took her a cake,John took a cake to her,0.4530601501464844,-1.782994270324707,alternating,75.88888888888889,162322944,EleutherAI/pythia-160m,step10000,10000
