do_surprisal_total,pd_surprisal_total,do_surprisal_mean,pd_surprisal_mean,do_sent,pd_sent,log_odds_total,log_odds_mean,classification,BehavDOpreference,n_params,mpath,revision,step
70.34529113769531,62.504417419433594,8.793161392211914,6.944935321807861,Bob took the man wearing the hat the meal,Bob took the meal to the man wearing the hat,-7.840873718261719,-1.8482260704040527,alternating,8.25,1011781632,EleutherAI/pythia-1b,step10000,10000
81.96955871582031,75.68880462646484,9.107728958129883,7.568880558013916,Michael took a woman who was from work the meal,Michael took the meal to a woman who was from work,-6.280754089355469,-1.5388484001159668,alternating,15.4,1011781632,EleutherAI/pythia-1b,step10000,10000
50.86774826049805,51.55596923828125,10.17354965209961,8.59266185760498,Linda took him the meal,Linda took the meal to him,0.6882209777832031,-1.580887794494629,alternating,25.0,1011781632,EleutherAI/pythia-1b,step10000,10000
59.955665588378906,53.42885208129883,9.992610931396484,7.632693290710449,Linda took the man the meal,Linda took the meal to the man,-6.526813507080078,-2.359917640686035,alternating,16.0,1011781632,EleutherAI/pythia-1b,step10000,10000
51.545509338378906,44.87403869628906,10.309102058410645,7.479006767272949,Mary took a man the meal,Mary took the meal to a man,-6.671470642089844,-2.8300952911376953,alternating,10.846153846153848,1011781632,EleutherAI/pythia-1b,step10000,10000
87.4140396118164,75.78187561035156,9.712671279907227,7.578187465667725,Juan took the woman wearing the hat the blanket,Juan took the blanket to the woman wearing the hat,-11.632164001464844,-2.134483814239502,alternating,5.285714285714286,1011781632,EleutherAI/pythia-1b,step10000,10000
76.28064727783203,66.05241394042969,7.6280646324157715,6.004765033721924,Mary took a man who was wearing a hat the blanket,Mary took the blanket to a man who was wearing a hat,-10.228233337402344,-1.6232995986938477,alternating,3.75,1011781632,EleutherAI/pythia-1b,step10000,10000
41.78343963623047,41.008060455322266,8.356688499450684,6.834676742553711,Alice took him the blanket,Alice took the blanket to him,-0.7753791809082031,-1.5220117568969727,alternating,18.53846153846154,1011781632,EleutherAI/pythia-1b,step10000,10000
52.079105377197266,44.330013275146484,10.415821075439453,7.388335704803467,Michael took the woman the blanket,Michael took the blanket to the woman,-7.749092102050781,-3.0274853706359863,alternating,27.07692307692308,1011781632,EleutherAI/pythia-1b,step10000,10000
56.948143005371094,48.009403228759766,9.491357803344727,6.858486652374268,Alice took a woman the blanket,Alice took the blanket to a woman,-8.938739776611328,-2.632871150970459,alternating,25.0,1011781632,EleutherAI/pythia-1b,step10000,10000
71.44307708740234,69.47554016113281,7.144307613372803,6.315958499908447,Michael took the man who was wearing the hat a gift,Michael took a gift to the man who was wearing the hat,-1.9675369262695312,-0.8283491134643555,alternating,10.923076923076923,1011781632,EleutherAI/pythia-1b,step10000,10000
63.5316162109375,61.52332305908203,7.9414520263671875,6.8359246253967285,Bob took a man wearing a hat a gift,Bob took a gift to a man wearing a hat,-2.0082931518554688,-1.105527400970459,alternating,9.0,1011781632,EleutherAI/pythia-1b,step10000,10000
48.41276550292969,49.27064514160156,9.6825532913208,8.211774826049805,Linda took him a gift,Linda took a gift to him,0.857879638671875,-1.470778465270996,alternating,43.1,1011781632,EleutherAI/pythia-1b,step10000,10000
44.52693176269531,43.944637298583984,8.905386924743652,7.324106216430664,Bob took the woman a gift,Bob took a gift to the woman,-0.5822944641113281,-1.5812807083129883,alternating,41.09090909090909,1011781632,EleutherAI/pythia-1b,step10000,10000
59.03954315185547,55.899383544921875,9.839923858642578,7.985626697540283,Juan took a woman a gift,Juan took a gift to a woman,-3.1401596069335938,-1.854297161102295,alternating,20.8,1011781632,EleutherAI/pythia-1b,step10000,10000
67.97373962402344,60.722999572753906,9.710535049438477,7.590374946594238,Bob took the woman from work a cake,Bob took a cake to the woman from work,-7.250740051269531,-2.1201601028442383,alternating,15.636363636363637,1011781632,EleutherAI/pythia-1b,step10000,10000
69.91998291015625,60.25773620605469,8.739997863769531,6.695303916931152,Michael took a woman wearing a hat a cake,Michael took a cake to a woman wearing a hat,-9.662246704101562,-2.044693946838379,alternating,9.666666666666666,1011781632,EleutherAI/pythia-1b,step10000,10000
37.43318176269531,37.05786895751953,9.358295440673828,7.411573886871338,John took her a cake,John took a cake to her,-0.37531280517578125,-1.9467215538024902,alternating,75.88888888888889,1011781632,EleutherAI/pythia-1b,step10000,10000
48.078826904296875,46.464805603027344,8.013137817382812,6.637829780578613,Alice took the woman a cake,Alice took a cake to the woman,-1.6140213012695312,-1.3753080368041992,alternating,27.6,1011781632,EleutherAI/pythia-1b,step10000,10000
50.17628479003906,45.78290557861328,8.362714767456055,6.540415287017822,Alice took a woman a cake,Alice took a cake to a woman,-4.393379211425781,-1.8222994804382324,alternating,38.85714285714285,1011781632,EleutherAI/pythia-1b,step10000,10000
64.57099914550781,59.052127838134766,9.2244291305542,7.381515979766846,Bob took the man wearing the hat something,Bob took something to the man wearing the hat,-5.518871307373047,-1.8429131507873535,alternating,8.777777777777779,1011781632,EleutherAI/pythia-1b,step10000,10000
77.16851806640625,72.37954711914062,9.646064758300781,8.0421724319458,Juan took a woman wearing a hat something,Juan took something to a woman wearing a hat,-4.788970947265625,-1.6038923263549805,alternating,6.333333333333333,1011781632,EleutherAI/pythia-1b,step10000,10000
44.3345832824707,44.872962951660156,11.083645820617676,8.974593162536621,Linda took him something,Linda took something to him,0.5383796691894531,-2.1090526580810547,alternating,25.7,1011781632,EleutherAI/pythia-1b,step10000,10000
44.034210205078125,42.09962463378906,11.008552551269531,8.41992473602295,Michael took the woman something,Michael took something to the woman,-1.9345855712890625,-2.588627815246582,alternating,15.7,1011781632,EleutherAI/pythia-1b,step10000,10000
46.39497756958008,41.518218994140625,11.59874439239502,8.303644180297852,Mary took a woman something,Mary took something to a woman,-4.876758575439453,-3.295100212097168,alternating,26.181818181818183,1011781632,EleutherAI/pythia-1b,step10000,10000
55.56932067871094,54.250526428222656,7.938474655151367,6.781315803527832,Mary told the man from work the news,Mary told the news to the man from work,-1.3187942504882812,-1.1571588516235352,alternating,65.875,1011781632,EleutherAI/pythia-1b,step10000,10000
78.17395782470703,75.86598205566406,7.8173956871032715,6.896907806396484,Linda told a woman who was from work the news,Linda told the news to a woman who was from work,-2.3079757690429688,-0.9204878807067871,alternating,28.545454545454547,1011781632,EleutherAI/pythia-1b,step10000,10000
43.20635986328125,44.51689147949219,8.64127254486084,7.419482231140137,Juan told her the news,Juan told the news to her,1.3105316162109375,-1.2217903137207031,alternating,78.75,1011781632,EleutherAI/pythia-1b,step10000,10000
35.64136505126953,36.61371612548828,7.128273010253906,6.102286338806152,Michael told the man the news,Michael told the news to the man,0.97235107421875,-1.025986671447754,alternating,62.22222222222222,1011781632,EleutherAI/pythia-1b,step10000,10000
51.782562255859375,50.71941375732422,8.630427360534668,7.245630741119385,Linda told a woman the news,Linda told the news to a woman,-1.0631484985351562,-1.3847966194152832,alternating,41.11111111111112,1011781632,EleutherAI/pythia-1b,step10000,10000
72.57892608642578,71.360107421875,8.064325332641602,7.136010646820068,Linda told the woman wearing the hat the tale,Linda told the tale to the woman wearing the hat,-1.2188186645507812,-0.9283146858215332,alternating,36.75,1011781632,EleutherAI/pythia-1b,step10000,10000
63.21181869506836,60.34836196899414,6.321181774139404,5.486215114593506,Maria told a woman who was wearing a hat the tale,Maria told the tale to a woman who was wearing a hat,-2.8634567260742188,-0.8349666595458984,alternating,34.888888888888886,1011781632,EleutherAI/pythia-1b,step10000,10000
29.45134735107422,35.20817184448242,7.362836837768555,7.041634559631348,Maria told him the tale,Maria told the tale to him,5.756824493408203,-0.32120227813720703,alternating,63.0,1011781632,EleutherAI/pythia-1b,step10000,10000
49.12067794799805,49.377662658691406,8.186779975891113,7.053952217102051,Linda told the man the tale,Linda told the tale to the man,0.2569847106933594,-1.1328277587890625,alternating,72.2,1011781632,EleutherAI/pythia-1b,step10000,10000
39.5413932800293,35.760677337646484,7.908278942108154,5.960113048553467,John told a man the tale,John told the tale to a man,-3.7807159423828125,-1.9481658935546875,alternating,54.72727272727273,1011781632,EleutherAI/pythia-1b,step10000,10000
71.64071655273438,74.3541259765625,6.512792587280273,6.1961774826049805,Linda told the man who was wearing the hat a story,Linda told a story to the man who was wearing the hat,2.713409423828125,-0.31661510467529297,alternating,39.63636363636363,1011781632,EleutherAI/pythia-1b,step10000,10000
56.40081787109375,57.646881103515625,7.050102233886719,6.405209064483643,Alice told a woman from work a story,Alice told a story to a woman from work,1.246063232421875,-0.6448931694030762,alternating,46.36363636363637,1011781632,EleutherAI/pythia-1b,step10000,10000
38.08930969238281,47.84960174560547,7.617862224578857,7.974933624267578,Linda told him a story,Linda told a story to him,9.760292053222656,0.3570713996887207,alternating,60.42857142857143,1011781632,EleutherAI/pythia-1b,step10000,10000
45.37193298339844,50.88749694824219,7.561988830566406,7.2696428298950195,Linda told the woman a story,Linda told a story to the woman,5.51556396484375,-0.2923460006713867,alternating,69.46153846153847,1011781632,EleutherAI/pythia-1b,step10000,10000
43.46290588378906,41.5550651550293,7.2438178062438965,5.936438083648682,Alice told a woman a story,Alice told a story to a woman,-1.9078407287597656,-1.3073797225952148,alternating,47.9,1011781632,EleutherAI/pythia-1b,step10000,10000
65.94125366210938,68.7787094116211,7.32680606842041,6.877871036529541,Alice told the man wearing the hat some information,Alice told some information to the man wearing the hat,2.8374557495117188,-0.44893503189086914,alternating,56.333333333333336,1011781632,EleutherAI/pythia-1b,step10000,10000
73.04405975341797,73.82429504394531,8.116006851196289,7.382429599761963,Michael told a woman who was from work some information,Michael told some information to a woman who was from work,0.7802352905273438,-0.7335772514343262,alternating,44.55555555555556,1011781632,EleutherAI/pythia-1b,step10000,10000
38.06816101074219,47.87031173706055,7.6136322021484375,7.9783854484558105,Alice told him some information,Alice told some information to him,9.80215072631836,0.36475324630737305,alternating,90.9,1011781632,EleutherAI/pythia-1b,step10000,10000
39.94916915893555,47.91352462768555,7.989833831787109,7.9855875968933105,Maria told the man some information,Maria told some information to the man,7.96435546875,-0.004246234893798828,alternating,61.285714285714285,1011781632,EleutherAI/pythia-1b,step10000,10000
55.912635803222656,58.87665939331055,9.31877326965332,8.410951614379883,Juan told a man some information,Juan told some information to a man,2.9640235900878906,-0.9078216552734375,alternating,64.5,1011781632,EleutherAI/pythia-1b,step10000,10000
79.86111450195312,80.08895111083984,8.873456954956055,8.008894920349121,Juan told the man who was from work something,Juan told something to the man who was from work,0.22783660888671875,-0.8645620346069336,alternating,44.333333333333336,1011781632,EleutherAI/pythia-1b,step10000,10000
68.60588836669922,68.41837310791016,9.800841331481934,8.55229663848877,Juan told a man from work something,Juan told something to a man from work,-0.1875152587890625,-1.248544692993164,alternating,64.63636363636364,1011781632,EleutherAI/pythia-1b,step10000,10000
26.04469871520996,31.967479705810547,8.68156623840332,7.991869926452637,Michael told her something,Michael told something to her,5.922780990600586,-0.6896963119506836,alternating,96.7,1011781632,EleutherAI/pythia-1b,step10000,10000
