do_surprisal_total,pd_surprisal_total,do_surprisal_mean,pd_surprisal_mean,do_sent,pd_sent,log_odds_total,log_odds_mean,classification,BehavDOpreference,n_params,mpath,revision,step
70.70545196533203,70.69244384765625,8.838181495666504,7.854715824127197,Bob took the man wearing the hat the meal,Bob took the meal to the man wearing the hat,-0.01300811767578125,-0.9834656715393066,alternating,8.25,405334016,EleutherAI/pythia-410m,step1000,1000
76.2939453125,70.80242919921875,8.477105140686035,7.080243110656738,Michael took a woman who was from work the meal,Michael took the meal to a woman who was from work,-5.49151611328125,-1.3968620300292969,alternating,15.4,405334016,EleutherAI/pythia-410m,step1000,1000
57.20417785644531,60.70538330078125,11.440835952758789,10.11756420135498,Linda took him the meal,Linda took the meal to him,3.5012054443359375,-1.3232717514038086,alternating,25.0,405334016,EleutherAI/pythia-410m,step1000,1000
66.69070434570312,64.66132354736328,11.115118026733398,9.237332344055176,Linda took the man the meal,Linda took the meal to the man,-2.0293807983398438,-1.8777856826782227,alternating,16.0,405334016,EleutherAI/pythia-410m,step1000,1000
48.48767852783203,44.20993423461914,9.697535514831543,7.368322372436523,Mary took a man the meal,Mary took the meal to a man,-4.277744293212891,-2.3292131423950195,alternating,10.846153846153848,405334016,EleutherAI/pythia-410m,step1000,1000
88.44094848632812,84.16124725341797,9.82677173614502,8.416125297546387,Juan took the woman wearing the hat the blanket,Juan took the blanket to the woman wearing the hat,-4.279701232910156,-1.4106464385986328,alternating,5.285714285714286,405334016,EleutherAI/pythia-410m,step1000,1000
70.11508178710938,63.760311126708984,7.011508464813232,5.79639196395874,Mary took a man who was wearing a hat the blanket,Mary took the blanket to a man who was wearing a hat,-6.354770660400391,-1.2151165008544922,alternating,3.75,405334016,EleutherAI/pythia-410m,step1000,1000
52.93408966064453,53.77134323120117,10.586817741394043,8.961891174316406,Alice took him the blanket,Alice took the blanket to him,0.8372535705566406,-1.6249265670776367,alternating,18.53846153846154,405334016,EleutherAI/pythia-410m,step1000,1000
51.11199951171875,47.90583419799805,10.222399711608887,7.9843058586120605,Michael took the woman the blanket,Michael took the blanket to the woman,-3.206165313720703,-2.238093852996826,alternating,27.07692307692308,405334016,EleutherAI/pythia-410m,step1000,1000
67.02119445800781,59.610137939453125,11.170199394226074,8.515734672546387,Alice took a woman the blanket,Alice took the blanket to a woman,-7.4110565185546875,-2.6544647216796875,alternating,25.0,405334016,EleutherAI/pythia-410m,step1000,1000
69.75106811523438,66.51686096191406,6.975106716156006,6.046987533569336,Michael took the man who was wearing the hat a gift,Michael took a gift to the man who was wearing the hat,-3.2342071533203125,-0.9281191825866699,alternating,10.923076923076923,405334016,EleutherAI/pythia-410m,step1000,1000
63.009830474853516,59.71687698364258,7.8762288093566895,6.635208606719971,Bob took a man wearing a hat a gift,Bob took a gift to a man wearing a hat,-3.2929534912109375,-1.2410202026367188,alternating,9.0,405334016,EleutherAI/pythia-410m,step1000,1000
56.12831497192383,58.487525939941406,11.225663185119629,9.747920989990234,Linda took him a gift,Linda took a gift to him,2.359210968017578,-1.4777421951293945,alternating,43.1,405334016,EleutherAI/pythia-410m,step1000,1000
46.862335205078125,46.592411041259766,9.372467041015625,7.765401840209961,Bob took the woman a gift,Bob took a gift to the woman,-0.2699241638183594,-1.607065200805664,alternating,41.09090909090909,405334016,EleutherAI/pythia-410m,step1000,1000
62.68437957763672,57.39446258544922,10.447397232055664,8.199209213256836,Juan took a woman a gift,Juan took a gift to a woman,-5.2899169921875,-2.248188018798828,alternating,20.8,405334016,EleutherAI/pythia-410m,step1000,1000
67.67009735107422,71.68464660644531,9.667157173156738,8.960580825805664,Bob took the woman from work a cake,Bob took a cake to the woman from work,4.014549255371094,-0.7065763473510742,alternating,15.636363636363637,405334016,EleutherAI/pythia-410m,step1000,1000
65.13848876953125,65.00397491455078,8.142311096191406,7.222663879394531,Michael took a woman wearing a hat a cake,Michael took a cake to a woman wearing a hat,-0.13451385498046875,-0.919647216796875,alternating,9.666666666666666,405334016,EleutherAI/pythia-410m,step1000,1000
38.737186431884766,42.746849060058594,9.684296607971191,8.549369812011719,John took her a cake,John took a cake to her,4.009662628173828,-1.1349267959594727,alternating,75.88888888888889,405334016,EleutherAI/pythia-410m,step1000,1000
62.61652755737305,65.18859100341797,10.436088562011719,9.31265640258789,Alice took the woman a cake,Alice took a cake to the woman,2.572063446044922,-1.1234321594238281,alternating,27.6,405334016,EleutherAI/pythia-410m,step1000,1000
62.90506362915039,61.95692443847656,10.484177589416504,8.85098934173584,Alice took a woman a cake,Alice took a cake to a woman,-0.9481391906738281,-1.633188247680664,alternating,38.85714285714285,405334016,EleutherAI/pythia-410m,step1000,1000
62.75914001464844,65.2739486694336,8.965591430664062,8.1592435836792,Bob took the man wearing the hat something,Bob took something to the man wearing the hat,2.5148086547851562,-0.8063478469848633,alternating,8.777777777777779,405334016,EleutherAI/pythia-410m,step1000,1000
74.9866943359375,76.06157684326172,9.373336791992188,8.451286315917969,Juan took a woman wearing a hat something,Juan took something to a woman wearing a hat,1.0748825073242188,-0.9220504760742188,alternating,6.333333333333333,405334016,EleutherAI/pythia-410m,step1000,1000
51.055381774902344,55.895477294921875,12.763845443725586,11.179095268249512,Linda took him something,Linda took something to him,4.840095520019531,-1.5847501754760742,alternating,25.7,405334016,EleutherAI/pythia-410m,step1000,1000
41.93111801147461,45.910213470458984,10.482779502868652,9.182043075561523,Michael took the woman something,Michael took something to the woman,3.979095458984375,-1.300736427307129,alternating,15.7,405334016,EleutherAI/pythia-410m,step1000,1000
39.968971252441406,42.28102111816406,9.992242813110352,8.456204414367676,Mary took a woman something,Mary took something to a woman,2.3120498657226562,-1.5360383987426758,alternating,26.181818181818183,405334016,EleutherAI/pythia-410m,step1000,1000
56.12834930419922,58.52806854248047,8.018336296081543,7.316008567810059,Mary told the man from work the news,Mary told the news to the man from work,2.39971923828125,-0.7023277282714844,alternating,65.875,405334016,EleutherAI/pythia-410m,step1000,1000
85.92173767089844,84.86557006835938,8.59217357635498,7.715052127838135,Linda told a woman who was from work the news,Linda told the news to a woman who was from work,-1.0561676025390625,-0.8771214485168457,alternating,28.545454545454547,405334016,EleutherAI/pythia-410m,step1000,1000
45.15174865722656,51.696250915527344,9.030349731445312,8.616042137145996,Juan told her the news,Juan told the news to her,6.544502258300781,-0.4143075942993164,alternating,78.75,405334016,EleutherAI/pythia-410m,step1000,1000
38.69841003417969,40.77198028564453,7.739682197570801,6.795330047607422,Michael told the man the news,Michael told the news to the man,2.0735702514648438,-0.9443521499633789,alternating,62.22222222222222,405334016,EleutherAI/pythia-410m,step1000,1000
61.96459197998047,62.105987548828125,10.327432632446289,8.872283935546875,Linda told a woman the news,Linda told the news to a woman,0.14139556884765625,-1.455148696899414,alternating,41.11111111111112,405334016,EleutherAI/pythia-410m,step1000,1000
83.87543487548828,86.08100891113281,9.319493293762207,8.608100891113281,Linda told the woman wearing the hat the tale,Linda told the tale to the woman wearing the hat,2.2055740356445312,-0.7113924026489258,alternating,36.75,405334016,EleutherAI/pythia-410m,step1000,1000
70.75726318359375,68.65569305419922,7.075726509094238,6.241426944732666,Maria told a woman who was wearing a hat the tale,Maria told the tale to a woman who was wearing a hat,-2.1015701293945312,-0.8342995643615723,alternating,34.888888888888886,405334016,EleutherAI/pythia-410m,step1000,1000
36.62262725830078,39.92527770996094,9.155656814575195,7.985055446624756,Maria told him the tale,Maria told the tale to him,3.3026504516601562,-1.1706013679504395,alternating,63.0,405334016,EleutherAI/pythia-410m,step1000,1000
57.692543029785156,60.03273391723633,9.615424156188965,8.576105117797852,Linda told the man the tale,Linda told the tale to the man,2.340190887451172,-1.0393190383911133,alternating,72.2,405334016,EleutherAI/pythia-410m,step1000,1000
43.93646240234375,45.251869201660156,8.78729248046875,7.541978359222412,John told a man the tale,John told the tale to a man,1.3154067993164062,-1.245314121246338,alternating,54.72727272727273,405334016,EleutherAI/pythia-410m,step1000,1000
84.13716125488281,82.72966003417969,7.648833274841309,6.894138336181641,Linda told the man who was wearing the hat a story,Linda told a story to the man who was wearing the hat,-1.407501220703125,-0.754694938659668,alternating,39.63636363636363,405334016,EleutherAI/pythia-410m,step1000,1000
71.4922103881836,68.99934387207031,8.93652629852295,7.6665940284729,Alice told a woman from work a story,Alice told a story to a woman from work,-2.4928665161132812,-1.2699322700500488,alternating,46.36363636363637,405334016,EleutherAI/pythia-410m,step1000,1000
