do_surprisal_total,pd_surprisal_total,do_surprisal_mean,pd_surprisal_mean,do_sent,pd_sent,log_odds_total,log_odds_mean,classification,BehavDOpreference,n_params,mpath,revision,step
72.1966781616211,58.179386138916016,9.024584770202637,6.464376449584961,Bob took the man wearing the hat the meal,Bob took the meal to the man wearing the hat,-14.017292022705078,-2.560208320617676,alternating,8.25,2775208960,EleutherAI/pythia-2.8b,step50000,50000
77.9330825805664,66.16978454589844,8.659231185913086,6.616978645324707,Michael took a woman who was from work the meal,Michael took the meal to a woman who was from work,-11.763298034667969,-2.042252540588379,alternating,15.4,2775208960,EleutherAI/pythia-2.8b,step50000,50000
50.336708068847656,45.739952087402344,10.067341804504395,7.623325347900391,Linda took him the meal,Linda took the meal to him,-4.5967559814453125,-2.444016456604004,alternating,25.0,2775208960,EleutherAI/pythia-2.8b,step50000,50000
59.13609313964844,50.45549011230469,9.856016159057617,7.207927703857422,Linda took the man the meal,Linda took the meal to the man,-8.68060302734375,-2.6480884552001953,alternating,16.0,2775208960,EleutherAI/pythia-2.8b,step50000,50000
52.04124450683594,38.73945617675781,10.408248901367188,6.456576347351074,Mary took a man the meal,Mary took the meal to a man,-13.301788330078125,-3.9516725540161133,alternating,10.846153846153848,2775208960,EleutherAI/pythia-2.8b,step50000,50000
85.54359436035156,75.07776641845703,9.504843711853027,7.507776737213135,Juan took the woman wearing the hat the blanket,Juan took the blanket to the woman wearing the hat,-10.465827941894531,-1.9970669746398926,alternating,5.285714285714286,2775208960,EleutherAI/pythia-2.8b,step50000,50000
74.46027374267578,62.738609313964844,7.4460272789001465,5.703510284423828,Mary took a man who was wearing a hat the blanket,Mary took the blanket to a man who was wearing a hat,-11.721664428710938,-1.7425169944763184,alternating,3.75,2775208960,EleutherAI/pythia-2.8b,step50000,50000
41.64162063598633,37.956478118896484,8.328324317932129,6.326079845428467,Alice took him the blanket,Alice took the blanket to him,-3.6851425170898438,-2.002244472503662,alternating,18.53846153846154,2775208960,EleutherAI/pythia-2.8b,step50000,50000
50.748138427734375,44.69752502441406,10.149627685546875,7.449587821960449,Michael took the woman the blanket,Michael took the blanket to the woman,-6.0506134033203125,-2.700039863586426,alternating,27.07692307692308,2775208960,EleutherAI/pythia-2.8b,step50000,50000
57.391746520996094,47.54740524291992,9.565291404724121,6.792486667633057,Alice took a woman the blanket,Alice took the blanket to a woman,-9.844341278076172,-2.7728047370910645,alternating,25.0,2775208960,EleutherAI/pythia-2.8b,step50000,50000
64.85914611816406,66.9727554321289,6.485914707183838,6.088432312011719,Michael took the man who was wearing the hat a gift,Michael took a gift to the man who was wearing the hat,2.1136093139648438,-0.39748239517211914,alternating,10.923076923076923,2775208960,EleutherAI/pythia-2.8b,step50000,50000
65.08374786376953,61.00199508666992,8.135468482971191,6.777999401092529,Bob took a man wearing a hat a gift,Bob took a gift to a man wearing a hat,-4.081752777099609,-1.357469081878662,alternating,9.0,2775208960,EleutherAI/pythia-2.8b,step50000,50000
44.276939392089844,52.12144470214844,8.855387687683105,8.686907768249512,Linda took him a gift,Linda took a gift to him,7.844505310058594,-0.16847991943359375,alternating,43.1,2775208960,EleutherAI/pythia-2.8b,step50000,50000
40.42193603515625,44.724998474121094,8.08438777923584,7.454166412353516,Bob took the woman a gift,Bob took a gift to the woman,4.303062438964844,-0.6302213668823242,alternating,41.09090909090909,2775208960,EleutherAI/pythia-2.8b,step50000,50000
53.957706451416016,54.30567932128906,8.992951393127441,7.7579545974731445,Juan took a woman a gift,Juan took a gift to a woman,0.3479728698730469,-1.2349967956542969,alternating,20.8,2775208960,EleutherAI/pythia-2.8b,step50000,50000
64.7826156616211,57.63713836669922,9.254659652709961,7.204642295837402,Bob took the woman from work a cake,Bob took a cake to the woman from work,-7.145477294921875,-2.0500173568725586,alternating,15.636363636363637,2775208960,EleutherAI/pythia-2.8b,step50000,50000
71.78832244873047,62.093994140625,8.973540306091309,6.899332523345947,Michael took a woman wearing a hat a cake,Michael took a cake to a woman wearing a hat,-9.694328308105469,-2.0742077827453613,alternating,9.666666666666666,2775208960,EleutherAI/pythia-2.8b,step50000,50000
36.06482696533203,38.66840362548828,9.016206741333008,7.733680725097656,John took her a cake,John took a cake to her,2.60357666015625,-1.2825260162353516,alternating,75.88888888888889,2775208960,EleutherAI/pythia-2.8b,step50000,50000
47.5643310546875,45.00952911376953,7.927388668060303,6.429933071136475,Alice took the woman a cake,Alice took a cake to the woman,-2.5548019409179688,-1.4974555969238281,alternating,27.6,2775208960,EleutherAI/pythia-2.8b,step50000,50000
50.73945617675781,44.55158233642578,8.456576347351074,6.364511966705322,Alice took a woman a cake,Alice took a cake to a woman,-6.187873840332031,-2.092064380645752,alternating,38.85714285714285,2775208960,EleutherAI/pythia-2.8b,step50000,50000
64.60519409179688,57.01248550415039,9.229313850402832,7.126560688018799,Bob took the man wearing the hat something,Bob took something to the man wearing the hat,-7.592708587646484,-2.102753162384033,alternating,8.777777777777779,2775208960,EleutherAI/pythia-2.8b,step50000,50000
74.37760925292969,67.7668228149414,9.297201156616211,7.529646873474121,Juan took a woman wearing a hat something,Juan took something to a woman wearing a hat,-6.610786437988281,-1.7675542831420898,alternating,6.333333333333333,2775208960,EleutherAI/pythia-2.8b,step50000,50000
43.998451232910156,46.668399810791016,10.999612808227539,9.333680152893066,Linda took him something,Linda took something to him,2.6699485778808594,-1.6659326553344727,alternating,25.7,2775208960,EleutherAI/pythia-2.8b,step50000,50000
